種類,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,取引時期,取引時期（年）,築年数
宅地(土地と建物),千葉県,千葉市中央区,今井町,,,130000000,その他,220.0,1989年,2007年第1四半期,2007,18.0
中古マンション等,千葉県,千葉市中央区,今井町,,,14000000,３ＬＤＫ,55.0,1996年,2007年第1四半期,2007,11.0
中古マンション等,千葉県,千葉市中央区,今井町,,,3700000,１Ｋ,25.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市中央区,今井町,,,4500000,その他,35.0,1955年,2007年第1四半期,2007,52.0
中古マンション等,千葉県,千葉市中央区,鵜の森町,,,16000000,３ＬＤＫ,55.0,1996年,2007年第1四半期,2007,11.0
中古マンション等,千葉県,千葉市中央区,鵜の森町,,,10000000,３ＬＤＫ,65.0,1996年,2007年第1四半期,2007,11.0
宅地(土地と建物),千葉県,千葉市中央区,新宿,,,34000000,その他,185.0,1969年,2007年第1四半期,2007,38.0
中古マンション等,千葉県,千葉市中央区,新宿,,,16000000,３ＬＤＫ,60.0,1995年,2007年第1四半期,2007,12.0
中古マンション等,千葉県,千葉市中央区,千葉寺町,,,18000000,３ＬＤＫ,70.0,2002年,2007年第1四半期,2007,5.0
宅地(土地と建物),千葉県,千葉市中央区,千葉寺町,,,69000000,その他,230.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,千葉寺町,,,42000000,その他,100.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,鶴沢町,,,42000000,その他,220.0,1991年,2007年第1四半期,2007,16.0
宅地(土地と建物),千葉県,千葉市中央区,鶴沢町,,,6700000,その他,60.0,1978年,2007年第1四半期,2007,29.0
中古マンション等,千葉県,千葉市中央区,出洲港,,,9900000,２ＬＤＫ,55.0,1995年,2007年第1四半期,2007,12.0
中古マンション等,千葉県,千葉市中央区,出洲港,,,7200000,３ＬＤＫ,65.0,1995年,2007年第1四半期,2007,12.0
中古マンション等,千葉県,千葉市中央区,登戸,,,44000000,４ＬＤＫ,145.0,1989年,2007年第1四半期,2007,18.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,9900000,３ＬＤＫ,65.0,1996年,2007年第1四半期,2007,11.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,12000000,３ＬＤＫ,65.0,1983年,2007年第1四半期,2007,24.0
宅地(土地と建物),千葉県,千葉市中央区,東千葉,,,26000000,その他,135.0,1980年,2007年第1四半期,2007,27.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,9300000,３ＬＤＫ,65.0,1977年,2007年第1四半期,2007,30.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,8800000,３ＬＤＫ,65.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,8500000,３ＬＤＫ,70.0,1992年,2007年第1四半期,2007,15.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,6500000,３ＬＤＫ,65.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市中央区,東千葉,,,13000000,３ＬＤＫ,65.0,1994年,2007年第1四半期,2007,13.0
宅地(土地と建物),千葉県,千葉市中央区,矢作町,,,17000000,その他,230.0,1978年,2007年第1四半期,2007,29.0
宅地(土地と建物),千葉県,千葉市中央区,稲荷町,,,190000000,その他,390.0,1991年,2007年第1四半期,2007,16.0
宅地(土地と建物),千葉県,千葉市中央区,稲荷町,,,37000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,大森町,,,26000000,その他,150.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,大森町,,,20000000,その他,110.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市中央区,大森町,,,26000000,その他,220.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,大森町,,,21000000,その他,125.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,大森町,,,24000000,その他,115.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市中央区,春日,,,22000000,３ＬＤＫ,65.0,2000年,2007年第1四半期,2007,7.0
宅地(土地と建物),千葉県,千葉市中央区,蘇我町,,,54000000,その他,165.0,1999年,2007年第1四半期,2007,8.0
宅地(土地と建物),千葉県,千葉市中央区,蘇我町,,,32000000,その他,200.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,蘇我町,,,26000000,その他,400.0,1967年,2007年第1四半期,2007,40.0
中古マンション等,千葉県,千葉市中央区,中央,,,5200000,その他,40.0,1990年,2007年第1四半期,2007,17.0
宅地(土地と建物),千葉県,千葉市中央区,中央,,,630000000,その他,410.0,1974年,2007年第1四半期,2007,33.0
宅地(土地と建物),千葉県,千葉市中央区,中央,,,52000000,その他,120.0,1980年,2007年第1四半期,2007,27.0
中古マンション等,千葉県,千葉市中央区,中央,,,14000000,２ＬＤＫ,60.0,2001年,2007年第1四半期,2007,6.0
宅地(土地と建物),千葉県,千葉市中央区,道場南,,,18000000,その他,150.0,1963年,2007年第1四半期,2007,44.0
宅地(土地と建物),千葉県,千葉市中央区,道場南,,,39000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市中央区,長洲,,,5200000,２ＬＤＫ,60.0,1974年,2007年第1四半期,2007,33.0
宅地(土地と建物),千葉県,千葉市中央区,長洲,,,32000000,その他,300.0,1998年,2007年第1四半期,2007,9.0
中古マンション等,千葉県,千葉市中央区,長洲,,,11000000,３ＬＤＫ,40.0,1993年,2007年第1四半期,2007,14.0
宅地(土地と建物),千葉県,千葉市中央区,仁戸名町,,,60000000,その他,940.0,1988年,2007年第1四半期,2007,19.0
宅地(土地と建物),千葉県,千葉市中央区,仁戸名町,,,24000000,その他,110.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市中央区,本町,,,19000000,４ＬＤＫ,75.0,1998年,2007年第1四半期,2007,9.0
中古マンション等,千葉県,千葉市中央区,本町,,,13000000,２ＬＤＫ,55.0,1995年,2007年第1四半期,2007,12.0
中古マンション等,千葉県,千葉市中央区,本町,,,12000000,３ＬＤＫ,55.0,1998年,2007年第1四半期,2007,9.0
宅地(土地と建物),千葉県,千葉市中央区,都町,,,16000000,その他,155.0,1976年,2007年第1四半期,2007,31.0
宅地(土地と建物),千葉県,千葉市中央区,都町,,,20000000,その他,115.0,1989年,2007年第1四半期,2007,18.0
宅地(土地と建物),千葉県,千葉市中央区,祐光,,,24000000,その他,120.0,2002年,2007年第1四半期,2007,5.0
宅地(土地と建物),千葉県,千葉市中央区,白旗,,,15000000,その他,140.0,1982年,2007年第1四半期,2007,25.0
宅地(土地と建物),千葉県,千葉市中央区,白旗,,,14000000,その他,90.0,,2007年第1四半期,2007,
中古マンション等,千葉県,千葉市中央区,神明町,,,17000000,３ＬＤＫ,65.0,1999年,2007年第1四半期,2007,8.0
中古マンション等,千葉県,千葉市中央区,椿森,,,3500000,１Ｋ,15.0,1992年,2007年第1四半期,2007,15.0
中古マンション等,千葉県,千葉市中央区,椿森,,,3400000,１Ｋ,15.0,1992年,2007年第1四半期,2007,15.0
宅地(土地と建物),千葉県,千葉市中央区,浜野町,,,340000000,その他,9999.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市中央区,浜野町,,,29000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,浜野町,,,91000000,その他,1200.0,1981年,2007年第1四半期,2007,26.0
宅地(土地と建物),千葉県,千葉市中央区,富士見,,,980000000,その他,220.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市中央区,弁天,,,310000000,その他,250.0,1989年,2007年第1四半期,2007,18.0
宅地(土地と建物),千葉県,千葉市中央区,松ケ丘町,,,28000000,その他,115.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市中央区,松ケ丘町,,,35000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,松ケ丘町,,,24000000,その他,115.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市中央区,南町,,,38000000,その他,155.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市中央区,南町,,,18000000,３ＬＤＫ,60.0,1998年,2007年第1四半期,2007,9.0
中古マンション等,千葉県,千葉市中央区,南町,,,14000000,３ＬＤＫ,60.0,1998年,2007年第1四半期,2007,9.0
宅地(土地と建物),千葉県,千葉市中央区,川戸町,,,11000000,その他,170.0,1973年,2007年第1四半期,2007,34.0
宅地(土地と建物),千葉県,千葉市中央区,新千葉,,,110000000,その他,250.0,1991年,2007年第1四半期,2007,16.0
中古マンション等,千葉県,千葉市中央区,千葉港,,,24000000,２ＬＤＫ,70.0,2000年,2007年第1四半期,2007,7.0
宅地(土地と建物),千葉県,千葉市中央区,松波,,,580000000,その他,550.0,1997年,2007年第1四半期,2007,10.0
宅地(土地と建物),千葉県,千葉市花見川区,検見川町,,,48000000,その他,270.0,1987年,2007年第1四半期,2007,20.0
宅地(土地と建物),千葉県,千葉市花見川区,犢橋町,,,4000000,その他,165.0,1980年,2007年第1四半期,2007,27.0
宅地(土地と建物),千葉県,千葉市花見川区,犢橋町,,,48000000,その他,550.0,1991年,2007年第1四半期,2007,16.0
中古マンション等,千葉県,千葉市花見川区,作新台,,,6900000,３ＬＤＫ,70.0,1975年,2007年第1四半期,2007,32.0
宅地(土地と建物),千葉県,千葉市花見川区,作新台,,,31000000,その他,115.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市花見川区,さつきが丘,,,6000000,３ＬＤＫ,60.0,1972年,2007年第1四半期,2007,35.0
中古マンション等,千葉県,千葉市花見川区,さつきが丘,,,9600000,３ＬＤＫ,75.0,1972年,2007年第1四半期,2007,35.0
宅地(土地と建物),千葉県,千葉市花見川区,さつきが丘,,,24000000,その他,130.0,1984年,2007年第1四半期,2007,23.0
中古マンション等,千葉県,千葉市花見川区,西小中台,,,3000000,２ＬＤＫ,50.0,1972年,2007年第1四半期,2007,35.0
中古マンション等,千葉県,千葉市花見川区,西小中台,,,3200000,２ＬＤＫ,45.0,1972年,2007年第1四半期,2007,35.0
宅地(土地と建物),千葉県,千葉市花見川区,南花園,,,34000000,その他,130.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市花見川区,南花園,,,20000000,その他,180.0,1975年,2007年第1四半期,2007,32.0
中古マンション等,千葉県,千葉市花見川区,朝日ケ丘,,,16000000,４ＬＤＫ,105.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市花見川区,朝日ケ丘,,,9200000,２ＬＤＫ,65.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市花見川区,朝日ケ丘,,,7000000,３ＬＤＫ,60.0,1983年,2007年第1四半期,2007,24.0
中古マンション等,千葉県,千葉市花見川区,朝日ケ丘,,,7800000,３ＬＤＫ,60.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市花見川区,柏井,,,18000000,その他,170.0,1980年,2007年第1四半期,2007,27.0
宅地(土地と建物),千葉県,千葉市花見川区,柏井,,,12000000,その他,95.0,1987年,2007年第1四半期,2007,20.0
中古マンション等,千葉県,千葉市花見川区,柏井,,,6400000,２ＬＤＫ,60.0,1973年,2007年第1四半期,2007,34.0
宅地(土地と建物),千葉県,千葉市花見川区,柏井,,,18000000,その他,160.0,1987年,2007年第1四半期,2007,20.0
宅地(土地と建物),千葉県,千葉市花見川区,柏井町,,,28000000,その他,250.0,1990年,2007年第1四半期,2007,17.0
宅地(土地と建物),千葉県,千葉市花見川区,柏井町,,,22000000,その他,170.0,1987年,2007年第1四半期,2007,20.0
宅地(土地と建物),千葉県,千葉市花見川区,三角町,,,9800000,その他,250.0,1977年,2007年第1四半期,2007,30.0
宅地(土地と建物),千葉県,千葉市花見川区,三角町,,,30000000,その他,260.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市花見川区,花園,,,120000000,その他,310.0,1988年,2007年第1四半期,2007,19.0
宅地(土地と建物),千葉県,千葉市花見川区,花園,,,40000000,その他,95.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市花見川区,幕張本郷,,,29000000,３ＬＤＫ,70.0,2004年,2007年第1四半期,2007,3.0
宅地(土地と建物),千葉県,千葉市花見川区,幕張本郷,,,38000000,その他,115.0,1997年,2007年第1四半期,2007,10.0
宅地(土地と建物),千葉県,千葉市花見川区,幕張本郷,,,59000000,その他,125.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市花見川区,幕張本郷,,,39000000,４ＬＤＫ,80.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市花見川区,こてはし台,,,25000000,その他,240.0,1993年,2007年第1四半期,2007,14.0
宅地(土地と建物),千葉県,千葉市花見川区,こてはし台,,,27000000,その他,330.0,1986年,2007年第1四半期,2007,21.0
宅地(土地と建物),千葉県,千葉市花見川区,こてはし台,,,28000000,その他,270.0,1990年,2007年第1四半期,2007,17.0
宅地(土地と建物),千葉県,千葉市花見川区,こてはし台,,,5500000,その他,120.0,1972年,2007年第1四半期,2007,35.0
宅地(土地と建物),千葉県,千葉市花見川区,千種町,,,5100000,その他,90.0,1975年,2007年第1四半期,2007,32.0
宅地(土地と建物),千葉県,千葉市花見川区,千種町,,,5300000,その他,130.0,1979年,2007年第1四半期,2007,28.0
宅地(土地と建物),千葉県,千葉市花見川区,千種町,,,47000000,その他,1300.0,1975年,2007年第1四半期,2007,32.0
中古マンション等,千葉県,千葉市花見川区,花見川,,,1500000,２ＬＤＫ,45.0,1968年,2007年第1四半期,2007,39.0
中古マンション等,千葉県,千葉市花見川区,花見川,,,3700000,２ＬＤＫ,45.0,1968年,2007年第1四半期,2007,39.0
中古マンション等,千葉県,千葉市花見川区,花見川,,,4100000,２ＬＤＫ,45.0,1968年,2007年第1四半期,2007,39.0
宅地(土地と建物),千葉県,千葉市花見川区,幕張町,,,230000000,その他,110.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市花見川区,幕張町,,,150000000,その他,610.0,1990年,2007年第1四半期,2007,17.0
宅地(土地と建物),千葉県,千葉市花見川区,幕張町,,,53000000,その他,320.0,1989年,2007年第1四半期,2007,18.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,26000000,３ＬＤＫ,85.0,2002年,2007年第1四半期,2007,5.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,17000000,３ＬＤＫ,55.0,2000年,2007年第1四半期,2007,7.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,27000000,４ＬＤＫ,115.0,1984年,2007年第1四半期,2007,23.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,12000000,３ＬＤＫ,60.0,1997年,2007年第1四半期,2007,10.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,38000000,４ＬＤＫ,100.0,1997年,2007年第1四半期,2007,10.0
中古マンション等,千葉県,千葉市花見川区,幕張町,,,14000000,３ＬＤＫ,60.0,1995年,2007年第1四半期,2007,12.0
宅地(土地と建物),千葉県,千葉市花見川区,宮野木台,,,24000000,その他,190.0,1983年,2007年第1四半期,2007,24.0
宅地(土地と建物),千葉県,千葉市花見川区,宮野木台,,,27000000,その他,150.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市花見川区,横戸台,,,19000000,その他,175.0,1989年,2007年第1四半期,2007,18.0
宅地(土地と建物),千葉県,千葉市花見川区,瑞穂,,,46000000,その他,180.0,2000年,2007年第1四半期,2007,7.0
中古マンション等,千葉県,千葉市花見川区,瑞穂,,,25000000,３ＬＤＫ,85.0,1996年,2007年第1四半期,2007,11.0
宅地(土地と建物),千葉県,千葉市稲毛区,穴川,,,41000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市稲毛区,穴川,,,75000000,その他,320.0,1966年,2007年第1四半期,2007,41.0
宅地(土地と建物),千葉県,千葉市稲毛区,黒砂台,,,58000000,その他,200.0,1994年,2007年第1四半期,2007,13.0
中古マンション等,千葉県,千葉市稲毛区,小中台町,,,12000000,２ＬＤＫ,60.0,1986年,2007年第1四半期,2007,21.0
宅地(土地と建物),千葉県,千葉市稲毛区,小中台町,,,16000000,その他,170.0,1974年,2007年第1四半期,2007,33.0
中古マンション等,千葉県,千葉市稲毛区,小中台町,,,16000000,３ＬＤＫ,65.0,2000年,2007年第1四半期,2007,7.0
中古マンション等,千葉県,千葉市稲毛区,小中台町,,,12000000,３ＬＤＫ,80.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市稲毛区,天台,,,5000000,その他,95.0,1973年,2007年第1四半期,2007,34.0
宅地(土地と建物),千葉県,千葉市稲毛区,天台,,,18000000,その他,85.0,1995年,2007年第1四半期,2007,12.0
宅地(土地と建物),千葉県,千葉市稲毛区,天台,,,15000000,その他,75.0,1991年,2007年第1四半期,2007,16.0
宅地(土地と建物),千葉県,千葉市稲毛区,天台,,,35000000,その他,350.0,1989年,2007年第1四半期,2007,18.0
中古マンション等,千葉県,千葉市稲毛区,天台,,,13000000,３ＬＤＫ,80.0,1988年,2007年第1四半期,2007,19.0
中古マンション等,千葉県,千葉市稲毛区,弥生町,,,26000000,３ＬＤＫ,65.0,2003年,2007年第1四半期,2007,4.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲丘町,,,52000000,その他,165.0,1990年,2007年第1四半期,2007,17.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲丘町,,,44000000,その他,120.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲毛台町,,,54000000,その他,240.0,1965年,2007年第1四半期,2007,42.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲毛東,,,32000000,その他,100.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲毛東,,,26000000,その他,95.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市稲毛区,稲毛東,,,12000000,４ＬＤＫ,90.0,1983年,2007年第1四半期,2007,24.0
宅地(土地と建物),千葉県,千葉市稲毛区,稲毛東,,,15000000,その他,15.0,1979年,2007年第1四半期,2007,28.0
宅地(土地と建物),千葉県,千葉市稲毛区,柏台,,,41000000,その他,260.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,柏台,,,24000000,その他,140.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市稲毛区,黒砂,,,32000000,３ＬＤＫ,70.0,2005年,2007年第1四半期,2007,2.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,6200000,その他,70.0,1973年,2007年第1四半期,2007,34.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,13000000,３ＬＤＫ,80.0,1984年,2007年第1四半期,2007,23.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,13000000,３ＬＤＫ,70.0,1978年,2007年第1四半期,2007,29.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,45000000,３ＬＤＫ,85.0,2000年,2007年第1四半期,2007,7.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,12000000,３ＬＤＫ,65.0,1984年,2007年第1四半期,2007,23.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,14000000,３ＬＤＫ,75.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市稲毛区,小仲台,,,48000000,その他,140.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,8300000,３ＬＤＫ,70.0,1977年,2007年第1四半期,2007,30.0
宅地(土地と建物),千葉県,千葉市稲毛区,小仲台,,,230000000,その他,1300.0,1976年,2007年第1四半期,2007,31.0
宅地(土地と建物),千葉県,千葉市稲毛区,小仲台,,,48000000,その他,115.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市稲毛区,小仲台,,,7700000,３ＬＤＫ,70.0,1977年,2007年第1四半期,2007,30.0
中古マンション等,千葉県,千葉市稲毛区,山王町,,,8700000,２ＬＤＫ,50.0,1993年,2007年第1四半期,2007,14.0
中古マンション等,千葉県,千葉市稲毛区,稲毛町,,,8000000,４ＬＤＫ,75.0,1977年,2007年第1四半期,2007,30.0
宅地(土地と建物),千葉県,千葉市稲毛区,小深町,,,37000000,その他,140.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市稲毛区,小深町,,,8500000,その他,120.0,1985年,2007年第1四半期,2007,22.0
宅地(土地と建物),千葉県,千葉市稲毛区,小深町,,,120000000,その他,1200.0,1987年,2007年第1四半期,2007,20.0
中古マンション等,千葉県,千葉市稲毛区,作草部町,,,7500000,３ＬＤＫ,75.0,1978年,2007年第1四半期,2007,29.0
中古マンション等,千葉県,千葉市稲毛区,作草部町,,,11000000,３ＬＤＫ,60.0,1992年,2007年第1四半期,2007,15.0
中古マンション等,千葉県,千葉市稲毛区,作草部町,,,11000000,３ＬＤＫ,70.0,1990年,2007年第1四半期,2007,17.0
中古マンション等,千葉県,千葉市稲毛区,作草部町,,,8000000,３ＬＤＫ,65.0,1992年,2007年第1四半期,2007,15.0
宅地(土地と建物),千葉県,千葉市稲毛区,園生町,,,28000000,その他,150.0,2007年,2007年第1四半期,2007,0.0
中古マンション等,千葉県,千葉市稲毛区,園生町,,,8500000,３ＬＤＫ,70.0,1978年,2007年第1四半期,2007,29.0
宅地(土地と建物),千葉県,千葉市稲毛区,園生町,,,21000000,その他,115.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市稲毛区,園生町,,,14000000,３ＬＤＫ,60.0,1997年,2007年第1四半期,2007,10.0
中古マンション等,千葉県,千葉市稲毛区,園生町,,,26000000,４ＬＤＫ,95.0,2004年,2007年第1四半期,2007,3.0
宅地(土地と建物),千葉県,千葉市稲毛区,轟町,,,9000000,その他,130.0,1975年,2007年第1四半期,2007,32.0
宅地(土地と建物),千葉県,千葉市稲毛区,轟町,,,150000000,その他,680.0,1999年,2007年第1四半期,2007,8.0
宅地(土地と建物),千葉県,千葉市稲毛区,轟町,,,26000000,その他,100.0,1972年,2007年第1四半期,2007,35.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,42000000,その他,160.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,175.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,44000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,23000000,その他,190.0,1976年,2007年第1四半期,2007,31.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,41000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,160.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,42000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,43000000,その他,170.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,43000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,41000000,その他,165.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,20000000,その他,175.0,1984年,2007年第1四半期,2007,23.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,18000000,その他,330.0,1980年,2007年第1四半期,2007,27.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,20000000,その他,135.0,2000年,2007年第1四半期,2007,7.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,40000000,その他,170.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,47000000,その他,175.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,44000000,その他,165.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,42000000,その他,180.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,41000000,その他,160.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,44000000,その他,160.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,42000000,その他,160.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,165.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,33000000,その他,185.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,27000000,その他,150.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,37000000,その他,135.0,2007年,2007年第1四半期,2007,0.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,175.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,44000000,その他,170.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,46000000,その他,170.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,43000000,その他,170.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,175.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,42000000,その他,160.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,宮野木町,,,45000000,その他,175.0,2005年,2007年第1四半期,2007,2.0
宅地(土地と建物),千葉県,千葉市稲毛区,長沼原町,,,13000000,その他,330.0,1991年,2007年第1四半期,2007,16.0
宅地(土地と建物),千葉県,千葉市若葉区,高品町,,,19000000,その他,100.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市若葉区,高品町,,,23000000,その他,100.0,2006年,2007年第1四半期,2007,1.0
宅地(土地と建物),千葉県,千葉市若葉区,高品町,,,18000000,その他,120.0,2006年,2007年第1四半期,2007,1.0
中古マンション等,千葉県,千葉市若葉区,高品町,,,8400000,３ＬＤＫ,70.0,1987年,2007年第1四半期,2007,20.0
宅地(土地と建物),千葉県,千葉市若葉区,都賀,,,110000000,その他,280.0,1994年,2007年第1四半期,2007,13.0
中古マンション等,千葉県,千葉市若葉区,桜木,,,6300000,２ＬＤＫ,55.0,1996年,2007年第1四半期,2007,11.0
中古マンション等,千葉県,千葉市若葉区,桜木,,,11000000,３ＬＤＫ,70.0,1996年,2007年第1四半期,2007,11.0
宅地(土地と建物),千葉県,千葉市若葉区,桜木北,,,15000000,その他,150.0,1990年,2007年第1四半期,2007,17.0
