種類,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,取引時期,取引時期（年）,築年数
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,3,1900.0,３ＬＤＫ,90,1986,2021年第1四半期,2021,38
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),8,1000.0,２ＬＤＫ,65,1972,2021年第1四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),9,3300.0,３ＬＤＫ,85,2000,2021年第1四半期,2021,24
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),13,700.0,３ＬＤＫ,65,1970,2021年第1四半期,2021,54
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),7,1300.0,２ＬＤＫ,75,1980,2021年第1四半期,2021,44
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),7,4600.0,４ＬＤＫ,105,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,下方町,茶屋ケ坂,12,2900.0,４ＬＤＫ,95,1999,2021年第1四半期,2021,25
中古マンション等,愛知県,名古屋市千種区,下方町,覚王山,14,1900.0,３ＬＤＫ,75,1998,2021年第1四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,汁谷町,茶屋ケ坂,7,850.0,２ＤＫ＋Ｓ,50,1974,2021年第1四半期,2021,50
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,4400.0,３ＬＤＫ,80,2015,2021年第1四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,4800.0,３ＬＤＫ,80,2015,2021年第1四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),5,4700.0,３ＬＤＫ,85,2014,2021年第1四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),2,4300.0,２ＬＤＫ,85,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),5,4400.0,３ＬＤＫ,85,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,田代町,覚王山,12,680.0,３ＬＤＫ,65,0,2021年第1四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),14,1800.0,２ＬＤＫ,70,1978,2021年第1四半期,2021,46
中古マンション等,愛知県,名古屋市千種区,猫洞通,,,940.0,３ＬＤＫ,75,0,2021年第1四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,春里町,本山(愛知),8,2900.0,３ＬＤＫ,85,1998,2021年第1四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,御影町,茶屋ケ坂,11,900.0,３ＤＫ,60,1977,2021年第1四半期,2021,47
中古マンション等,愛知県,名古屋市千種区,御影町,茶屋ケ坂,8,3400.0,４ＬＤＫ＋Ｓ,105,1999,2021年第1四半期,2021,25
中古マンション等,愛知県,名古屋市千種区,見附町,本山(愛知),3,5000.0,２ＬＤＫ,125,2003,2021年第1四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,若水,池下,13,2400.0,３ＬＤＫ,75,1981,2021年第1四半期,2021,43
中古マンション等,愛知県,名古屋市千種区,揚羽町,,,2900.0,２ＬＤＫ,80,0,2021年第2四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,9,4500.0,４ＬＤＫ,125,2005,2021年第2四半期,2021,19
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,4,2600.0,５ＬＤＫ,100,1986,2021年第2四半期,2021,38
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,4,2000.0,３ＬＤＫ,80,1986,2021年第2四半期,2021,38
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),8,1200.0,２ＬＤＫ,65,1972,2021年第2四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,汁谷町,茶屋ケ坂,13,3600.0,３ＬＤＫ,80,2016,2021年第2四半期,2021,8
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),7,7700.0,４ＬＤＫ,105,2017,2021年第2四半期,2021,7
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),8,3900.0,３ＬＤＫ,80,2012,2021年第2四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),6,5500.0,３ＬＤＫ,95,2007,2021年第2四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,6000.0,３ＬＤＫ,85,2014,2021年第2四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,振甫町,覚王山,14,4300.0,３ＬＤＫ,95,2014,2021年第2四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,田代町,覚王山,10,4200.0,３ＬＤＫ＋Ｓ,125,1998,2021年第2四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),9,3000.0,３ＬＤＫ,85,2003,2021年第2四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),9,410.0,３ＤＫ,50,1972,2021年第2四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),15,2200.0,３ＬＤＫ,125,1972,2021年第2四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),10,1700.0,２ＬＤＫ,60,1985,2021年第2四半期,2021,39
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),13,2200.0,３ＤＫ,65,1990,2021年第2四半期,2021,34
中古マンション等,愛知県,名古屋市千種区,春岡通,吹上(愛知),5,2500.0,３ＬＤＫ,75,1997,2021年第2四半期,2021,27
中古マンション等,愛知県,名古屋市千種区,春里町,本山(愛知),10,1800.0,３ＬＤＫ,95,1975,2021年第2四半期,2021,49
中古マンション等,愛知県,名古屋市千種区,見附町,本山(愛知),6,4300.0,２ＬＤＫ,80,2004,2021年第2四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,見附町,本山(愛知),9,4500.0,４ＬＤＫ,95,2000,2021年第2四半期,2021,24
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,4,1900.0,５ＬＤＫ,100,1986,2021年第3四半期,2021,38
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),7,4400.0,３ＬＤＫ,95,2007,2021年第3四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,鹿子町,本山(愛知),9,5500.0,３ＬＤＫ＋Ｓ,115,2004,2021年第3四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,汁谷町,茶屋ケ坂,5,640.0,３ＤＫ,50,1974,2021年第3四半期,2021,50
中古マンション等,愛知県,名古屋市千種区,汁谷町,茶屋ケ坂,6,3600.0,３ＬＤＫ＋Ｓ,85,2002,2021年第3四半期,2021,22
中古マンション等,愛知県,名古屋市千種区,汁谷町,茶屋ケ坂,13,3800.0,４ＬＤＫ,90,2016,2021年第3四半期,2021,8
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,4500.0,１ＬＤＫ＋Ｓ,85,2015,2021年第3四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,6000.0,４ＬＤＫ,100,2012,2021年第3四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),6,2200.0,２ＬＤＫ＋Ｓ,110,1973,2021年第3四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,5900.0,４ＬＤＫ,100,2012,2021年第3四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),4,5000.0,３ＬＤＫ,95,2012,2021年第3四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),5,6900.0,３ＬＤＫ,105,2014,2021年第3四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,振甫町,池下,13,990.0,２ＬＤＫ,60,1970,2021年第3四半期,2021,54
中古マンション等,愛知県,名古屋市千種区,田代町,覚王山,12,2700.0,３ＬＤＫ,80,1995,2021年第3四半期,2021,29
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),8,3000.0,３ＬＤＫ,85,2003,2021年第3四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),9,4300.0,４ＬＤＫ,105,2003,2021年第3四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),9,860.0,２ＬＤＫ,50,1972,2021年第3四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),7,3500.0,３ＬＤＫ,85,2004,2021年第3四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),14,5300.0,４ＬＤＫ,95,2012,2021年第3四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),13,3000.0,４ＬＤＫ,100,1990,2021年第3四半期,2021,34
中古マンション等,愛知県,名古屋市千種区,春岡通,吹上(愛知),7,2700.0,３ＬＤＫ,75,1997,2021年第3四半期,2021,27
中古マンション等,愛知県,名古屋市千種区,東山通,東山公園(愛知),2,4300.0,３ＬＤＫ,75,2011,2021年第3四半期,2021,13
中古マンション等,愛知県,名古屋市千種区,御影町,茶屋ケ坂,4,2700.0,３ＬＤＫ,75,1996,2021年第3四半期,2021,28
中古マンション等,愛知県,名古屋市千種区,御影町,茶屋ケ坂,7,2000.0,４ＬＤＫ,80,1995,2021年第3四半期,2021,29
中古マンション等,愛知県,名古屋市千種区,揚羽町,茶屋ケ坂,10,4700.0,４ＬＤＫ＋Ｓ,125,2005,2021年第4四半期,2021,19
中古マンション等,愛知県,名古屋市千種区,揚羽町,,,460.0,３ＤＫ,55,1977,2021年第4四半期,2021,47
中古マンション等,愛知県,名古屋市千種区,鹿子町,,,4800.0,４ＬＤＫ,110,2003,2021年第4四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,楠元町,本山(愛知),3,2500.0,３ＬＤＫ,80,1983,2021年第4四半期,2021,41
中古マンション等,愛知県,名古屋市千種区,下方町,星ケ丘(愛知),15,4500.0,２ＬＤＫ＋Ｓ,105,1998,2021年第4四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),6,4200.0,２ＬＤＫ＋Ｓ,90,2001,2021年第4四半期,2021,23
中古マンション等,愛知県,名古屋市千種区,新池町,東山公園(愛知),7,1600.0,３Ｋ,90,1973,2021年第4四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,振甫町,覚王山,14,4500.0,３ＬＤＫ＋Ｓ,105,2014,2021年第4四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,振甫町,覚王山,14,3500.0,３ＬＤＫ,85,2014,2021年第4四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,田代町,,,970.0,３ＬＤＫ,75,1971,2021年第4四半期,2021,53
中古マンション等,愛知県,名古屋市千種区,田代町,,,1100.0,２ＬＤＫ,75,0,2021年第4四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,田代町,覚王山,10,3900.0,４ＬＤＫ,115,1998,2021年第4四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),9,3500.0,３ＬＤＫ,80,2003,2021年第4四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,東明町,東山公園(愛知),7,3800.0,３ＬＤＫ,90,2004,2021年第4四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,仲田,池下,5,1900.0,３ＬＤＫ,80,1981,2021年第4四半期,2021,43
中古マンション等,愛知県,名古屋市千種区,猫洞通,本山(愛知),16,1600.0,２ＬＤＫ,70,1977,2021年第4四半期,2021,47
中古マンション等,愛知県,名古屋市千種区,春岡通,,,6600.0,４ＬＤＫ,85,0,2021年第4四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,春岡通,吹上(愛知),6,4400.0,３ＬＤＫ,75,2018,2021年第4四半期,2021,6
中古マンション等,愛知県,名古屋市千種区,見附町,本山(愛知),6,4600.0,３ＬＤＫ,85,2004,2021年第4四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,見附町,本山(愛知),9,3700.0,３ＬＤＫ,90,2000,2021年第4四半期,2021,24
中古マンション等,愛知県,名古屋市千種区,若水,池下,13,2000.0,２ＬＤＫ,70,1981,2021年第4四半期,2021,43
中古マンション等,愛知県,名古屋市千種区,丘上町,覚王山,5,2500.0,３ＬＤＫ,75,1978,2021年第1四半期,2021,46
中古マンション等,愛知県,名古屋市千種区,萱場,ナゴヤドーム前矢田,9,2800.0,４ＬＤＫ,85,2010,2021年第1四半期,2021,14
中古マンション等,愛知県,名古屋市千種区,向陽町,池下,5,1500.0,２ＬＤＫ,60,1974,2021年第1四半期,2021,50
中古マンション等,愛知県,名古屋市千種区,古出来,大曽根,14,1100.0,３ＤＫ,60,1978,2021年第1四半期,2021,46
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),2,3000.0,１ＬＤＫ,60,2009,2021年第1四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),2,2500.0,１ＬＤＫ＋Ｓ,60,2009,2021年第1四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,新西,茶屋ケ坂,22,900.0,３ＤＫ,65,1986,2021年第1四半期,2021,38
中古マンション等,愛知県,名古屋市千種区,千代田橋,茶屋ケ坂,13,1900.0,４ＬＤＫ,100,1979,2021年第1四半期,2021,45
中古マンション等,愛知県,名古屋市千種区,千代田橋,,,1900.0,４ＬＤＫ,100,1979,2021年第1四半期,2021,45
中古マンション等,愛知県,名古屋市千種区,千代田橋,茶屋ケ坂,13,2100.0,４ＬＤＫ,115,1980,2021年第1四半期,2021,44
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,19,110.0,３Ｋ,60,1965,2021年第1四半期,2021,59
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,15,2200.0,４ＬＤＫ,95,1994,2021年第1四半期,2021,30
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,20,190.0,３ＤＫ,60,1965,2021年第1四半期,2021,59
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,17,330.0,１Ｋ,20,1991,2021年第1四半期,2021,33
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,18,200.0,３ＤＫ,60,1965,2021年第1四半期,2021,59
中古マンション等,愛知県,名古屋市千種区,法王町,覚王山,5,550.0,３ＬＤＫ,95,1970,2021年第1四半期,2021,54
中古マンション等,愛知県,名古屋市千種区,宮根台,茶屋ケ坂,,1900.0,４ＬＤＫ,95,1995,2021年第1四半期,2021,29
中古マンション等,愛知県,名古屋市千種区,池下町,池下,1,8000.0,３ＬＤＫ,85,2014,2021年第2四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,丘上町,覚王山,5,2300.0,３ＬＤＫ,80,0,2021年第2四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,萱場,ナゴヤドーム前矢田,9,2900.0,３ＬＤＫ,85,2001,2021年第2四半期,2021,23
中古マンション等,愛知県,名古屋市千種区,唐山町,東山公園(愛知),5,2700.0,３ＬＤＫ,75,1995,2021年第2四半期,2021,29
中古マンション等,愛知県,名古屋市千種区,唐山町,東山公園(愛知),4,5000.0,３ＬＤＫ＋Ｓ,85,2011,2021年第2四半期,2021,13
中古マンション等,愛知県,名古屋市千種区,京命,一社,,1800.0,４ＬＤＫ,80,1993,2021年第2四半期,2021,31
中古マンション等,愛知県,名古屋市千種区,向陽町,覚王山,10,5500.0,３ＬＤＫ,90,2014,2021年第2四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,向陽町,池下,5,1600.0,３ＬＤＫ,85,1972,2021年第2四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,向陽町,覚王山,9,3000.0,３ＬＤＫ,85,2004,2021年第2四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),10,3900.0,３ＬＤＫ,85,2015,2021年第2四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),10,8400.0,３ＬＤＫ,110,2015,2021年第2四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,新西,茶屋ケ坂,27,2800.0,４ＬＤＫ,85,2012,2021年第2四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,法王町,覚王山,6,1100.0,２ＬＤＫ,80,1970,2021年第2四半期,2021,54
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,900.0,１ＬＤＫ,55,1973,2021年第2四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,980.0,３ＬＤＫ,65,1973,2021年第2四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,3600.0,２ＬＤＫ＋Ｓ,85,2003,2021年第2四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,450.0,２ＬＤＫ,55,1973,2021年第2四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,池下町,池下,1,5500.0,２ＬＤＫ,65,2014,2021年第3四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,池下町,池下,1,3600.0,１Ｒ,35,2014,2021年第3四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,池下町,池下,1,6900.0,３ＬＤＫ,60,2014,2021年第3四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,御棚町,覚王山,8,1600.0,３ＬＤＫ,80,1978,2021年第3四半期,2021,46
中古マンション等,愛知県,名古屋市千種区,香流橋,茶屋ケ坂,,1800.0,３ＬＤＫ＋Ｓ,85,1998,2021年第3四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,京命,茶屋ケ坂,,2500.0,４ＬＤＫ,100,2006,2021年第3四半期,2021,18
中古マンション等,愛知県,名古屋市千種区,京命,,,520.0,４ＤＫ,75,1981,2021年第3四半期,2021,43
中古マンション等,愛知県,名古屋市千種区,京命,一社,,2000.0,３ＬＤＫ,75,1999,2021年第3四半期,2021,25
中古マンション等,愛知県,名古屋市千種区,向陽町,覚王山,10,2800.0,３ＬＤＫ,90,1998,2021年第3四半期,2021,26
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),10,5500.0,３ＬＤＫ,100,2015,2021年第3四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),4,4800.0,３ＬＤＫ,85,2009,2021年第3四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,新西,小幡,29,280.0,３ＤＫ,55,1972,2021年第3四半期,2021,52
中古マンション等,愛知県,名古屋市千種区,谷口町,砂田橋,8,3400.0,３ＬＤＫ,75,2005,2021年第3四半期,2021,19
中古マンション等,愛知県,名古屋市千種区,谷口町,砂田橋,8,1700.0,２ＬＤＫ,60,1987,2021年第3四半期,2021,37
中古マンション等,愛知県,名古屋市千種区,千代田橋,茶屋ケ坂,9,2600.0,３ＬＤＫ＋Ｓ,90,2002,2021年第3四半期,2021,22
中古マンション等,愛知県,名古屋市千種区,東山元町,東山公園(愛知),9,3900.0,２ＬＤＫ,85,2009,2021年第3四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,20,280.0,３ＤＫ,60,1965,2021年第3四半期,2021,59
中古マンション等,愛知県,名古屋市千種区,池下町,池下,1,6000.0,２ＬＤＫ＋Ｓ,65,2014,2021年第4四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,向陽町,覚王山,9,8600.0,３ＬＤＫ,130,2012,2021年第4四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,向陽町,覚王山,7,2900.0,３ＬＤＫ,75,1999,2021年第4四半期,2021,25
中古マンション等,愛知県,名古屋市千種区,古出来,大曽根,15,3000.0,３ＬＤＫ,75,2015,2021年第4四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),10,3700.0,３ＬＤＫ＋Ｓ,85,2015,2021年第4四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),10,3900.0,３ＬＤＫ,80,2015,2021年第4四半期,2021,9
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),2,3200.0,２ＬＤＫ,70,2009,2021年第4四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,桜が丘,星ケ丘(愛知),2,2900.0,１ＬＤＫ＋Ｓ,60,2009,2021年第4四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,東山元町,東山公園(愛知),8,1400.0,３ＬＤＫ,80,1979,2021年第4四半期,2021,45
中古マンション等,愛知県,名古屋市千種区,東山元町,東山公園(愛知),5,660.0,２ＬＤＫ,60,1977,2021年第4四半期,2021,47
中古マンション等,愛知県,名古屋市千種区,東山元町,東山公園(愛知),7,4200.0,３ＬＤＫ,95,2007,2021年第4四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,光が丘,茶屋ケ坂,17,1500.0,２ＬＤＫ,80,1981,2021年第4四半期,2021,43
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,4900.0,３ＬＤＫ,95,2003,2021年第4四半期,2021,21
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),5,680.0,３ＤＫ,60,1973,2021年第4四半期,2021,51
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),4,1700.0,１ＬＤＫ,60,1975,2021年第4四半期,2021,49
中古マンション等,愛知県,名古屋市千種区,星が丘元町,星ケ丘(愛知),4,1700.0,１ＬＤＫ,60,1975,2021年第4四半期,2021,49
中古マンション等,愛知県,名古屋市千種区,宮根台,茶屋ケ坂,,2800.0,３ＬＤＫ,80,2013,2021年第4四半期,2021,11
中古マンション等,愛知県,名古屋市千種区,宮根台,茶屋ケ坂,,1700.0,３ＬＤＫ,85,1984,2021年第4四半期,2021,40
中古マンション等,愛知県,名古屋市千種区,宮根台,茶屋ケ坂,23,1200.0,３ＬＤＫ,70,1996,2021年第4四半期,2021,28
中古マンション等,愛知県,名古屋市千種区,池下,池下,2,500.0,１Ｒ,30,1983,2021年第1四半期,2021,41
中古マンション等,愛知県,名古屋市千種区,猪高町大字猪子石,茶屋ケ坂,8,3500.0,３ＬＤＫ,80,2016,2021年第1四半期,2021,8
中古マンション等,愛知県,名古屋市千種区,猪高町大字猪子石,茶屋ケ坂,8,3300.0,３ＬＤＫ,70,2016,2021年第1四半期,2021,8
中古マンション等,愛知県,名古屋市千種区,今池,吹上(愛知),6,2700.0,３ＬＤＫ,90,1996,2021年第1四半期,2021,28
中古マンション等,愛知県,名古屋市千種区,今池,今池(愛知),6,2500.0,３ＬＤＫ,85,1996,2021年第1四半期,2021,28
中古マンション等,愛知県,名古屋市千種区,今池,今池(愛知),3,1600.0,１ＬＤＫ,35,2014,2021年第1四半期,2021,10
中古マンション等,愛知県,名古屋市千種区,今池,千種,7,3300.0,３ＬＤＫ,80,2000,2021年第1四半期,2021,24
中古マンション等,愛知県,名古屋市千種区,内山,千種,5,3100.0,２ＬＤＫ,60,2010,2021年第1四半期,2021,14
中古マンション等,愛知県,名古屋市千種区,内山,千種,5,6800.0,３ＬＤＫ,110,2010,2021年第1四半期,2021,14
中古マンション等,愛知県,名古屋市千種区,内山,千種,4,3600.0,３ＬＤＫ,95,2005,2021年第1四半期,2021,19
中古マンション等,愛知県,名古屋市千種区,内山,今池(愛知),2,2800.0,２ＬＤＫ,60,2017,2021年第1四半期,2021,7
中古マンション等,愛知県,名古屋市千種区,覚王山通,覚王山,2,2500.0,３ＬＤＫ,70,1987,2021年第1四半期,2021,37
中古マンション等,愛知県,名古屋市千種区,幸川町,名古屋大学,10,430.0,１Ｋ,30,1989,2021年第1四半期,2021,35
中古マンション等,愛知県,名古屋市千種区,幸川町,本山(愛知),11,410.0,１Ｋ,30,1989,2021年第1四半期,2021,35
中古マンション等,愛知県,名古屋市千種区,幸川町,本山(愛知),11,430.0,１Ｋ,30,1989,2021年第1四半期,2021,35
中古マンション等,愛知県,名古屋市千種区,城木町,吹上(愛知),8,2400.0,２ＬＤＫ,60,1994,2021年第1四半期,2021,30
中古マンション等,愛知県,名古屋市千種区,高見,池下,4,6500.0,２ＬＤＫ,105,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,千代が丘,自由ケ丘(愛知),,490.0,３ＬＤＫ,70,1978,2021年第1四半期,2021,46
中古マンション等,愛知県,名古屋市千種区,鍋屋上野町,茶屋ケ坂,3,460.0,３Ｋ,55,1977,2021年第1四半期,2021,47
中古マンション等,愛知県,名古屋市千種区,吹上,鶴舞,5,3300.0,３ＬＤＫ,80,2005,2021年第1四半期,2021,19
中古マンション等,愛知県,名古屋市千種区,富士見台,自由ケ丘(愛知),10,5000.0,４ＬＤＫ,95,2009,2021年第1四半期,2021,15
中古マンション等,愛知県,名古屋市千種区,富士見台,茶屋ケ坂,11,2400.0,３ＬＤＫ,85,1993,2021年第1四半期,2021,31
中古マンション等,愛知県,名古屋市千種区,富士見台,自由ケ丘(愛知),10,3800.0,３ＬＤＫ,80,2010,2021年第1四半期,2021,14
中古マンション等,愛知県,名古屋市千種区,豊年町,車道,9,3200.0,３ＬＤＫ,75,2012,2021年第1四半期,2021,12
中古マンション等,愛知県,名古屋市千種区,堀割町,池下,3,3200.0,３ＬＤＫ,70,1995,2021年第1四半期,2021,29
中古マンション等,愛知県,名古屋市千種区,朝岡町,本山(愛知),2,3600.0,３ＬＤＫ,75,2000,2021年第2四半期,2021,24
中古マンション等,愛知県,名古屋市千種区,今池,今池(愛知),3,2000.0,１Ｋ,30,2019,2021年第2四半期,2021,5
中古マンション等,愛知県,名古屋市千種区,今池,千種,7,1300.0,４ＬＤＫ,85,1982,2021年第2四半期,2021,42
中古マンション等,愛知県,名古屋市千種区,今池,千種,5,530.0,１Ｒ,25,1991,2021年第2四半期,2021,33
中古マンション等,愛知県,名古屋市千種区,今池,吹上(愛知),5,4100.0,３ＬＤＫ,85,2013,2021年第2四半期,2021,11
中古マンション等,愛知県,名古屋市千種区,内山,千種,5,3000.0,２ＬＤＫ,115,2010,2021年第2四半期,2021,14
中古マンション等,愛知県,名古屋市千種区,覚王山通,覚王山,2,2800.0,２ＬＤＫ,65,1987,2021年第2四半期,2021,37
中古マンション等,愛知県,名古屋市千種区,鹿子殿,自由ケ丘(愛知),13,2400.0,３ＬＤＫ,80,1999,2021年第2四半期,2021,25
中古マンション等,愛知県,名古屋市千種区,高見,池下,6,6600.0,４ＬＤＫ,105,2007,2021年第2四半期,2021,17
中古マンション等,愛知県,名古屋市千種区,高見,池下,7,3700.0,３ＬＤＫ,80,2004,2021年第2四半期,2021,20
中古マンション等,愛知県,名古屋市千種区,茶屋が坂,茶屋ケ坂,3,1900.0,４ＬＤＫ,90,1984,2021年第2四半期,2021,40
中古マンション等,愛知県,名古屋市千種区,徳川山町,自由ケ丘(愛知),6,2100.0,３ＬＤＫ,75,0,2021年第2四半期,2021,2024
中古マンション等,愛知県,名古屋市千種区,徳川山町,自由ケ丘(愛知),7,6100.0,３ＬＤＫ,105,2013,2021年第2四半期,2021,11
中古マンション等,愛知県,名古屋市千種区,富士見台,自由ケ丘(愛知),17,1900.0,４ＬＤＫ,85,1987,2021年第2四半期,2021,37
中古マンション等,愛知県,名古屋市千種区,今池,今池(愛知),3,4800.0,２ＬＤＫ,70,2019,2021年第3四半期,2021,5
中古マンション等,愛知県,名古屋市千種区,今池,千種,5,520.0,１Ｋ,25,1991,2021年第3四半期,2021,33
中古マンション等,愛知県,名古屋市千種区,今池,今池(愛知),2,2100.0,１ＬＤＫ,45,2009,2021年第3四半期,2021,15
